comment_id,car_model,外观设计,内饰质感,智能配置,空间实用,舒适体验,操控性能,续航能耗,价值认知
2198,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.0
2199,22Model Y,0.0,0.0,0.7999999999999999,0.8,0.39999999999999997,1.0,0.7999999999999999,0.0
2200,22Model Y,0.39999999999999997,0.39999999999999997,0.0,0.0,0.5333333333333333,0.7999999999999999,0.0,0.7999999999999999
2201,22Model Y,0.0,0.26666666666666666,0.5333333333333333,0.0,0.7999999999999999,0.39999999999999997,0.0,0.7999999999999999
2202,22Model Y,0.7999999999999999,0.3333333333333333,0.6666666666666666,0.0,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999
2203,22Model Y,0.0,0.0,0.6666666666666666,0.7999999999999999,0.3333333333333333,0.7999999999999999,0.7999999999999999,0.7999999999999999
2204,22Model Y,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5333333333333333,0.7999999999999999,0.6666666666666666,0.0
2205,22Model Y,0.0,0.0,0.7999999999999999,0.0,0.5333333333333333,0.7999999999999999,0.39999999999999997,0.5333333333333333
2206,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.0,0.26666666666666666,0.7999999999999999,0.0
2207,22Model Y,0.0,0.6666666666666666,0.0,0.0,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2208,22Model Y,0.39999999999999997,0.0,0.7999999999999999,0.7999999999999999,0.39999999999999997,1.0,1.0,0.0
2209,22Model Y,0.26666666666666666,0.39999999999999997,0.0,1.0,0.0,1.0,1.0,0.0
2210,22Model Y,1.0,1.0,0.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.0,0.0
2211,22Model Y,0.26666666666666666,0.0,1.0,0.7999999999999999,0.5333333333333333,0.0,1.0,0.0
2212,22Model Y,0.5333333333333333,0.0,0.26666666666666666,0.0,0.26666666666666666,0.0,0.6666666666666666,0.0
2213,22Model Y,0.0,0.26666666666666666,0.39999999999999997,0.7999999999999999,0.39999999999999997,0.7999999999999999,0.6666666666666666,0.0
2214,22Model Y,0.39999999999999997,0.6666666666666666,0.5333333333333333,0.0,0.7999999999999999,0.7999999999999999,0.0,0.0
2215,22Model Y,0.0,0.0,0.39999999999999997,0.0,0.0,1.0,0.3333333333333333,0.39999999999999997
2216,22Model Y,1.0,0.3333333333333333,1.0,0.7999999999999999,0.8,0.7999999999999999,0.0,0.0
2217,22Model Y,0.8,0.0,1.0,0.0,0.26666666666666666,0.0,0.6666666666666666,0.0
2218,22Model Y,0.0,0.0,0.7999999999999999,1.0,0.0,1.0,0.0,0.0
2219,22Model Y,0.26666666666666666,0.0,0.39999999999999997,1.0,0.0,0.7999999999999999,0.3333333333333333,0.39999999999999997
2220,22Model Y,1.0,1.0,0.8,1.0,0.26666666666666666,0.0,1.0,0.0
2221,22Model Y,0.0,0.39999999999999997,0.8,0.0,0.39999999999999997,0.39999999999999997,0.0,1.0
2222,22Model Y,0.0,0.8,0.6666666666666666,0.0,0.5333333333333333,0.7999999999999999,0.0,0.0
2223,22Model Y,0.0,0.0,0.5333333333333333,0.7999999999999999,0.6666666666666666,0.7999999999999999,1.0,0.0
2224,22Model Y,0.0,0.0,1.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,1.0,0.0
2225,22Model Y,1.0,0.26666666666666666,0.26666666666666666,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.0,0.0
2226,22Model Y,0.39999999999999997,0.3333333333333333,0.5333333333333333,0.0,0.7999999999999999,0.39999999999999997,0.6666666666666666,0.0
2227,22Model Y,0.7999999999999999,0.3333333333333333,0.39999999999999997,0.0,0.5333333333333333,0.39999999999999997,0.0,0.0
2228,22Model Y,0.0,0.26666666666666666,0.7999999999999999,0.7999999999999999,0.39999999999999997,0.39999999999999997,0.6666666666666666,0.0
2229,22Model Y,0.7999999999999999,0.3333333333333333,0.5333333333333333,0.39999999999999997,0.0,0.0,0.5333333333333333,0.39999999999999997
2230,22Model Y,0.7999999999999999,0.0,0.0,1.0,0.5333333333333333,1.0,0.6666666666666666,0.0
2231,22Model Y,0.7999999999999999,0.0,0.0,0.0,0.5333333333333333,0.0,1.0,0.0
2232,22Model Y,0.0,0.0,0.7999999999999999,1.0,0.8,1.0,1.0,0.3333333333333333
2233,22Model Y,0.7999999999999999,0.7999999999999999,1.0,0.7999999999999999,0.5333333333333333,1.0,0.7999999999999999,0.7999999999999999
2234,22Model Y,0.3333333333333333,0.0,1.0,0.7999999999999999,0.0,0.3333333333333333,1.0,0.0
2235,22Model Y,1.0,0.6666666666666666,0.5333333333333333,1.0,0.8,0.26666666666666666,0.0,0.7999999999999999
2236,22Model Y,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.26666666666666666,0.0
2237,22Model Y,0.0,0.0,0.7999999999999999,0.0,0.0,0.26666666666666666,0.7999999999999999,0.6666666666666666
2238,22Model Y,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666
2239,22Model Y,0.39999999999999997,0.0,0.3333333333333333,0.0,0.0,0.7999999999999999,0.3333333333333333,1.0
2240,22Model Y,0.0,0.0,1.0,0.0,0.8,0.26666666666666666,0.0,0.39999999999999997
2241,22Model Y,0.6666666666666666,0.5333333333333333,1.0,0.0,0.8,0.5333333333333333,0.0,0.0
2242,22Model Y,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5333333333333333,1.0,0.0,0.0
2243,22Model Y,0.0,0.8,1.0,0.39999999999999997,0.6666666666666666,1.0,0.6666666666666666,0.0
2244,22Model Y,0.0,0.39999999999999997,0.0,0.7999999999999999,0.7999999999999999,1.0,0.0,0.0
2245,22Model Y,0.0,0.0,0.5333333333333333,0.7999999999999999,0.26666666666666666,0.7999999999999999,0.6666666666666666,0.0
2246,22Model Y,0.0,0.0,0.39999999999999997,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.6666666666666666,1.0
2247,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.0
2248,22Model Y,0.39999999999999997,0.3333333333333333,0.6666666666666666,0.0,0.5333333333333333,0.0,0.7999999999999999,0.0
2249,22Model Y,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.39999999999999997
2250,22Model Y,0.0,0.26666666666666666,1.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.0,0.0
2251,22Model Y,0.0,0.3333333333333333,0.0,0.0,0.8,0.7999999999999999,0.0,0.7999999999999999
2252,22Model Y,0.7999999999999999,0.6666666666666666,1.0,1.0,1.0,0.7999999999999999,0.0,0.0
2253,22Model Y,0.39999999999999997,0.0,0.6666666666666666,0.39999999999999997,0.0,0.7999999999999999,0.0,0.0
2254,22Model Y,0.39999999999999997,0.26666666666666666,1.0,1.0,0.7999999999999999,1.0,0.7999999999999999,0.0
2255,22Model Y,0.39999999999999997,0.39999999999999997,0.26666666666666666,0.39999999999999997,0.0,1.0,0.0,0.0
2256,22Model Y,0.0,0.26666666666666666,0.0,0.7999999999999999,0.26666666666666666,0.39999999999999997,0.3333333333333333,0.6666666666666666
2257,22Model Y,0.39999999999999997,0.0,1.0,0.7999999999999999,0.26666666666666666,1.0,0.5333333333333333,0.0
2258,22Model Y,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2259,22Model Y,0.7999999999999999,0.0,1.0,0.7999999999999999,0.8,1.0,0.0,0.7999999999999999
2260,22Model Y,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.7999999999999999,0.5333333333333333
2261,22Model Y,0.0,0.0,1.0,0.0,0.7999999999999999,0.6666666666666666,0.0,0.0
2262,22Model Y,0.7999999999999999,0.0,0.6666666666666666,1.0,0.0,0.5333333333333333,0.7999999999999999,0.0
2263,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.8,1.0,0.0,0.7999999999999999
2264,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,1.0,0.0
2265,22Model Y,0.0,0.0,0.39999999999999997,0.39999999999999997,0.8,0.7999999999999999,0.7999999999999999,0.0
2266,22Model Y,0.0,0.0,0.6666666666666666,0.7999999999999999,0.0,1.0,0.6666666666666666,0.0
2267,22Model Y,0.0,0.5333333333333333,0.5333333333333333,0.7999999999999999,0.0,0.6666666666666666,0.6666666666666666,0.0
2268,22Model Y,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
2269,22Model Y,1.0,0.5333333333333333,1.0,1.0,0.5333333333333333,1.0,0.0,0.0
2270,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.26666666666666666,0.39999999999999997,0.26666666666666666,0.39999999999999997
2271,22Model Y,1.0,0.3333333333333333,0.7999999999999999,1.0,0.0,1.0,0.0,0.0
2272,22Model Y,0.0,0.6666666666666666,0.0,1.0,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2273,22Model Y,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2274,22Model Y,1.0,0.0,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.0
2275,22Model Y,0.0,0.5333333333333333,0.0,0.39999999999999997,0.5333333333333333,0.39999999999999997,0.39999999999999997,0.0
2276,22Model Y,0.0,0.3333333333333333,0.0,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.39999999999999997
2277,22Model Y,0.0,0.0,0.7999999999999999,1.0,0.0,0.0,0.7999999999999999,0.6666666666666666
2278,22Model Y,0.39999999999999997,0.6666666666666666,0.0,1.0,0.0,0.7999999999999999,0.7999999999999999,0.0
2279,22Model Y,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.7999999999999999,0.0,0.0,0.7999999999999999,0.0
2280,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.8,0.39999999999999997,1.0,1.0
2281,22Model Y,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,1.0,1.0
2282,22Model Y,0.0,0.39999999999999997,1.0,0.0,0.0,0.39999999999999997,1.0,0.7999999999999999
2283,22Model Y,0.0,0.6666666666666666,0.0,1.0,0.8,1.0,1.0,0.0
2284,22Model Y,1.0,1.0,0.0,0.39999999999999997,0.8,1.0,0.0,0.0
2285,22Model Y,0.39999999999999997,0.0,1.0,0.7999999999999999,0.8,0.0,0.7999999999999999,0.0
2286,22Model Y,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0
2287,22Model Y,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2288,22Model Y,1.0,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.5333333333333333,1.0,0.0,0.0
2289,22Model Y,0.0,1.0,1.0,0.7999999999999999,0.0,0.7999999999999999,1.0,1.0
2290,22Model Y,0.0,0.39999999999999997,0.7999999999999999,0.0,0.3333333333333333,0.39999999999999997,1.0,0.7999999999999999
2291,22Model Y,0.6666666666666666,0.0,0.0,1.0,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2292,22Model Y,1.0,0.5333333333333333,1.0,0.7999999999999999,0.39999999999999997,0.0,1.0,0.0
2293,22Model Y,0.0,0.7999999999999999,1.0,0.0,0.5333333333333333,0.7999999999999999,0.0,0.5333333333333333
2294,22Model Y,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.6666666666666666
2295,22Model Y,0.0,0.0,1.0,0.0,1.0,0.7999999999999999,0.0,0.6666666666666666
2296,22Model Y,0.0,0.0,1.0,0.7999999999999999,1.0,1.0,0.6666666666666666,0.0
2297,22Model Y,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.7999999999999999,0.0,0.26666666666666666
2298,22Model Y,0.7999999999999999,0.0,0.7999999999999999,0.0,1.0,0.0,1.0,0.0
2299,22Model Y,0.5333333333333333,0.39999999999999997,1.0,0.7999999999999999,0.0,1.0,0.8,0.0
2300,22Model Y,0.7999999999999999,0.6666666666666666,1.0,0.0,0.6666666666666666,0.7999999999999999,0.0,0.0
2301,22Model Y,0.6666666666666666,0.5333333333333333,1.0,0.0,0.0,1.0,1.0,0.0
2302,22Model Y,0.0,0.0,0.26666666666666666,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2303,22Model Y,0.0,0.6666666666666666,1.0,1.0,0.8,1.0,1.0,0.6666666666666666
2304,22Model Y,0.0,0.3333333333333333,0.7999999999999999,0.7999999999999999,0.26666666666666666,0.7999999999999999,0.7999999999999999,0.0
2305,22Model Y,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.0,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.39999999999999997
2306,22Model Y,0.0,0.0,0.0,1.0,0.5333333333333333,0.0,0.6666666666666666,0.0
2307,22Model Y,0.0,0.0,1.0,0.7999999999999999,0.5333333333333333,0.0,0.6666666666666666,0.0
2308,22Model Y,0.39999999999999997,0.26666666666666666,0.5333333333333333,0.0,0.5333333333333333,1.0,0.0,0.0
2309,22Model Y,0.6666666666666666,0.0,0.7999999999999999,0.39999999999999997,0.3333333333333333,0.7999999999999999,0.6666666666666666,0.6666666666666666
2310,22Model Y,0.0,0.5333333333333333,0.6666666666666666,0.7999999999999999,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2311,22Model Y,0.0,0.26666666666666666,0.39999999999999997,0.7999999999999999,0.5333333333333333,0.39999999999999997,0.3333333333333333,0.0
2312,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.0
2313,22Model Y,1.0,0.0,1.0,0.7999999999999999,0.0,0.0,0.0,0.0
2314,22Model Y,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.5333333333333333
2315,22Model Y,1.0,0.0,1.0,1.0,0.5333333333333333,0.0,0.6666666666666666,0.0
2316,22Model Y,0.7999999999999999,0.0,0.0,0.7999999999999999,0.8,1.0,1.0,0.0
2317,22Model Y,0.0,0.0,0.7999999999999999,1.0,0.0,1.0,1.0,0.6666666666666666
2318,22Model Y,0.0,0.5333333333333333,1.0,1.0,0.8,0.0,0.6666666666666666,0.0
2319,22Model Y,1.0,0.5333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0
2320,22Model Y,0.0,0.0,0.6666666666666666,0.39999999999999997,0.0,0.6666666666666666,0.7999999999999999,0.7999999999999999
2321,22Model Y,0.0,0.0,0.7999999999999999,0.39999999999999997,0.0,0.39999999999999997,0.3333333333333333,1.0
2322,22Model Y,0.0,0.0,1.0,0.6666666666666666,0.0,0.7999999999999999,0.6666666666666666,0.0
2323,22Model Y,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0
2324,22Model Y,0.0,0.0,0.5333333333333333,0.39999999999999997,0.0,0.0,1.0,0.0
2325,22Model Y,0.0,0.0,0.39999999999999997,0.6666666666666666,0.5333333333333333,1.0,0.6666666666666666,0.0
2326,22Model Y,0.6666666666666666,0.0,0.6666666666666666,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.0,0.0
2327,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.8,0.7999999999999999,0.6666666666666666,0.0
2328,22Model Y,0.0,0.0,0.8,1.0,0.0,1.0,0.6666666666666666,0.39999999999999997
2329,22Model Y,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2330,22Model Y,0.8,0.0,0.7999999999999999,0.7999999999999999,0.8,1.0,1.0,0.0
2331,22Model Y,0.7999999999999999,0.39999999999999997,1.0,1.0,0.0,1.0,0.3333333333333333,0.0
2332,22Model Y,0.0,0.5333333333333333,0.26666666666666666,0.6666666666666666,0.8,0.0,1.0,0.0
2333,22Model Y,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666,1.0,0.0,0.0
2334,22Model Y,0.7999999999999999,0.7999999999999999,1.0,0.7999999999999999,0.0,1.0,1.0,0.0
2335,22Model Y,0.39999999999999997,0.0,0.39999999999999997,0.39999999999999997,0.26666666666666666,0.7999999999999999,1.0,0.0
2336,22Model Y,0.7999999999999999,1.0,1.0,0.7999999999999999,0.0,1.0,0.0,0.0
2337,22Model Y,0.6666666666666666,1.0,0.0,1.0,0.8,1.0,1.0,1.0
2338,22Model Y,0.8,0.0,0.6666666666666666,0.0,0.26666666666666666,1.0,0.0,0.7999999999999999
2339,22Model Y,0.0,0.6666666666666666,0.0,0.7999999999999999,0.0,0.0,1.0,1.0
2340,22Model Y,0.3333333333333333,0.3333333333333333,0.39999999999999997,0.7999999999999999,0.0,0.7999999999999999,1.0,0.39999999999999997
2341,22Model Y,0.0,0.0,0.3333333333333333,0.7999999999999999,0.26666666666666666,1.0,0.39999999999999997,1.0
2342,22Model Y,0.0,0.0,1.0,1.0,0.5333333333333333,1.0,0.0,0.39999999999999997
2343,22Model Y,0.0,0.0,0.7999999999999999,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0
2344,22Model Y,0.39999999999999997,0.5333333333333333,0.7999999999999999,0.39999999999999997,0.6666666666666666,1.0,0.7999999999999999,0.39999999999999997
2345,22Model Y,0.0,0.26666666666666666,0.0,0.39999999999999997,0.0,0.7999999999999999,0.6666666666666666,0.0
2346,22Model Y,0.7999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0
2347,22Model Y,0.5333333333333333,0.0,0.3333333333333333,0.7999999999999999,0.0,0.0,0.7999999999999999,0.39999999999999997
2348,22Model Y,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5333333333333333,1.0,0.0,0.39999999999999997
2349,22Model Y,0.26666666666666666,0.8,1.0,0.39999999999999997,0.5333333333333333,0.0,0.0,0.26666666666666666
2350,22Model Y,0.0,0.0,0.39999999999999997,0.39999999999999997,0.5333333333333333,0.7999999999999999,0.7999999999999999,1.0
2351,22Model Y,0.6666666666666666,0.6666666666666666,0.0,0.7999999999999999,0.0,0.0,0.0,1.0
2352,22Model Y,0.0,0.26666666666666666,0.0,1.0,0.5333333333333333,0.7999999999999999,0.0,0.7999999999999999
2353,22Model Y,0.0,0.0,0.7999999999999999,1.0,0.0,0.0,1.0,0.0
2354,22Model Y,0.7999999999999999,0.0,0.39999999999999997,0.7999999999999999,0.8,1.0,0.7999999999999999,0.0
2355,22Model Y,0.0,0.0,1.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0
2356,22Model Y,0.0,0.0,0.6666666666666666,1.0,0.0,0.7999999999999999,0.7999999999999999,1.0
2357,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,1.0,0.7999999999999999
2358,22Model Y,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0
2359,22Model Y,0.0,0.0,0.8,0.7999999999999999,0.8,0.0,0.7999999999999999,1.0
2360,22Model Y,0.0,0.0,0.5333333333333333,0.7999999999999999,0.26666666666666666,0.7999999999999999,0.39999999999999997,1.0
2361,22Model Y,0.7999999999999999,0.5333333333333333,1.0,0.7999999999999999,0.5333333333333333,1.0,0.7999999999999999,0.0
2362,22Model Y,0.0,0.0,0.5333333333333333,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999
2363,22Model Y,0.26666666666666666,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.8,0.5333333333333333,0.5333333333333333,0.5333333333333333
2364,22Model Y,0.5333333333333333,1.0,0.0,0.0,0.8,1.0,1.0,0.0
2365,22Model Y,0.0,0.7999999999999999,1.0,0.39999999999999997,0.8,0.0,1.0,0.0
2366,22Model Y,1.0,0.0,0.6666666666666666,0.0,0.5333333333333333,0.7999999999999999,0.0,0.0
2367,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.0,1.0,0.7999999999999999,0.0
2368,22Model Y,0.0,0.0,1.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2369,22Model Y,0.7999999999999999,1.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999
2370,22Model Y,0.0,0.0,0.39999999999999997,0.7999999999999999,0.0,0.7999999999999999,0.5333333333333333,0.0
2371,22Model Y,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2372,22Model Y,1.0,0.7999999999999999,1.0,0.7999999999999999,0.5333333333333333,1.0,0.7999999999999999,0.0
2373,22Model Y,0.0,0.5333333333333333,0.7999999999999999,1.0,0.5333333333333333,0.7999999999999999,0.0,0.0
2374,22Model Y,0.0,0.0,0.8,0.7999999999999999,0.0,1.0,1.0,0.0
2375,22Model Y,0.0,0.26666666666666666,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.5333333333333333
2376,22Model Y,0.0,0.3333333333333333,0.5333333333333333,0.39999999999999997,0.6666666666666666,0.39999999999999997,1.0,0.0
2377,22Model Y,0.0,0.0,0.6666666666666666,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999
2378,22Model Y,0.0,0.39999999999999997,0.26666666666666666,0.7999999999999999,0.0,0.39999999999999997,0.6666666666666666,0.39999999999999997
2379,22Model Y,1.0,0.39999999999999997,0.39999999999999997,0.7999999999999999,0.26666666666666666,0.7999999999999999,0.39999999999999997,0.0
2380,22Model Y,0.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.5333333333333333,0.3333333333333333,0.26666666666666666,0.39999999999999997
2381,22Model Y,0.0,0.39999999999999997,0.39999999999999997,0.7999999999999999,0.26666666666666666,0.0,0.3333333333333333,0.0
2382,22Model Y,0.0,0.3333333333333333,0.39999999999999997,0.39999999999999997,0.5333333333333333,0.39999999999999997,0.6666666666666666,0.26666666666666666
2383,22Model Y,0.0,0.0,0.7999999999999999,0.0,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.0
2384,22Model Y,0.0,0.0,0.39999999999999997,0.7999999999999999,0.5333333333333333,0.39999999999999997,0.39999999999999997,0.39999999999999997
2385,22Model Y,0.0,0.0,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.0
2386,22Model Y,0.0,0.0,0.6666666666666666,0.7999999999999999,0.0,0.7999999999999999,0.39999999999999997,0.0
2387,22Model Y,0.0,0.0,0.7999999999999999,0.6666666666666666,0.8,0.7999999999999999,0.7999999999999999,0.0
2388,22Model Y,0.0,0.0,1.0,1.0,0.0,0.7999999999999999,1.0,1.0
2389,22Model Y,0.7999999999999999,0.6666666666666666,0.7999999999999999,0.0,0.0,0.7999999999999999,0.0,0.7999999999999999
2390,22Model Y,0.0,0.0,0.0,1.0,0.5333333333333333,0.7999999999999999,0.6666666666666666,0.7999999999999999
2391,22Model Y,0.0,0.0,0.6666666666666666,0.7999999999999999,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2392,22Model Y,0.0,0.0,0.6666666666666666,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.0,0.6666666666666666
2393,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.0
2394,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.6666666666666666,0.6666666666666666
2395,22Model Y,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.0
2396,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2397,22Model Y,0.0,0.0,0.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.6666666666666666,0.6666666666666666
2398,22Model Y,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.7999999999999999
2399,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.0
2400,22Model Y,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.39999999999999997,0.5333333333333333,0.0,1.0,0.0
2401,22Model Y,0.39999999999999997,0.0,0.0,0.7999999999999999,0.5333333333333333,0.0,0.39999999999999997,0.0
2402,22Model Y,0.0,0.0,0.39999999999999997,1.0,0.5333333333333333,0.0,1.0,1.0
2403,22Model Y,0.0,0.0,0.7999999999999999,0.39999999999999997,0.26666666666666666,1.0,0.0,0.0
2404,22Model Y,0.0,0.0,0.7999999999999999,0.7999999999999999,0.5333333333333333,0.0,0.7999999999999999,0.7999999999999999
2405,22Model Y,0.0,0.0,0.7999999999999999,1.0,0.26666666666666666,0.0,1.0,0.0
2406,22Model Y,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.7999999999999999,0.0,0.7999999999999999
2407,22Model Y,0.0,0.0,1.0,0.7999999999999999,0.5333333333333333,1.0,0.7999999999999999,0.3333333333333333
2408,22Model Y,0.0,0.0,1.0,0.0,0.26666666666666666,1.0,0.7999999999999999,0.0
2409,22Model Y,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.7999999999999999,0.0
2410,22Model Y,1.0,0.6666666666666666,0.5333333333333333,0.7999999999999999,0.0,1.0,0.5333333333333333,0.0
2411,22Model Y,0.0,0.0,0.39999999999999997,0.7999999999999999,0.8,0.7999999999999999,1.0,1.0
2412,22Model Y,0.7999999999999999,0.6666666666666666,0.0,1.0,0.5333333333333333,1.0,1.0,0.0
2413,22Model Y,0.0,1.0,1.0,0.39999999999999997,0.5333333333333333,0.7999999999999999,1.0,1.0
2414,22Model Y,0.7999999999999999,0.3333333333333333,0.7999999999999999,0.39999999999999997,0.5333333333333333,1.0,0.6666666666666666,0.7999999999999999
2415,22Model Y,0.39999999999999997,0.0,0.39999999999999997,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999
2416,22Model Y,0.0,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.5333333333333333,0.5333333333333333,0.7999999999999999,0.0
2417,22Model Y,0.0,0.3333333333333333,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.0
2418,22Model Y,0.39999999999999997,0.6666666666666666,0.26666666666666666,0.7999999999999999,0.0,0.0,0.6666666666666666,0.6666666666666666
2419,22Model Y,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
2420,22Model Y,0.0,0.26666666666666666,0.39999999999999997,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.0,0.0
2421,22Model Y,0.0,0.6666666666666666,0.39999999999999997,0.39999999999999997,0.0,0.7999999999999999,0.3333333333333333,0.0
2422,22Model Y,0.0,0.0,0.7999999999999999,0.39999999999999997,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.0
2423,22Model Y,1.0,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.0
2424,22Model Y,0.0,0.0,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.7999999999999999,0.6666666666666666,0.0
2425,22Model Y,0.7999999999999999,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.39999999999999997,0.7999999999999999,0.6666666666666666,0.0
2426,22Model Y,0.0,0.0,0.8,0.39999999999999997,1.0,1.0,0.39999999999999997,1.0
2427,22Model Y,0.39999999999999997,0.3333333333333333,1.0,0.0,0.0,0.7999999999999999,0.0,0.39999999999999997
2428,22Model Y,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2429,22Model Y,0.0,0.5333333333333333,1.0,1.0,0.7999999999999999,1.0,0.0,0.7999999999999999
2430,22Model Y,0.7999999999999999,0.26666666666666666,0.39999999999999997,0.39999999999999997,0.0,0.7999999999999999,0.3333333333333333,0.7999999999999999
